id,answer,content_score,relevance_score,vocabulary_score,structure_score,overall_score,label
173,"I have around 3 years of experience as a Marketing Executive, where I mainly handled tasks related to QGIS. I am comfortable working in a team and I try to meet my deadlines without much trouble. I feel my experience so far makes me a reasonable fit for this position, even though there is still a lot for me to learn.",3.0,3.0,2.0,2.0,2.6,Average
174,"I have around 2.5 years of experience as a Civil Site Engineer, where I mainly handled tasks related to Google Analytics. I am comfortable working in a team and I try to meet my deadlines without much trouble. I feel my experience so far makes me a reasonable fit for this position, even though there is still a lot for me to learn.",2.0,2.0,2.0,2.0,2.0,Average
175,"I am switching my career from bank teller to Data Analyst and I have started learning MATLAB on my own over the last few months. I know it will take some time for me to catch up, but I am energetic and willing to put in the extra effort needed to pick up the required skills for this job.",3.0,3.0,3.0,2.0,2.85,Average
176,"I have around 1 years of experience as a Customer Support Specialist, where I mainly handled tasks related to SQL. I am comfortable working in a team and I try to meet my deadlines without much trouble. I feel my experience so far makes me a reasonable fit for this position, even though there is still a lot for me to learn.",3.0,3.0,2.0,2.0,2.6,Average
177,"During my internship I got a chance to work with Power Automate and handled a few small tasks related to site execution and planning. I have a Marketing Management background and I get along well with my teammates. I think I can pick up new skills quickly if I am given the opportunity to work here, since I am genuinely interested in this field.",3.0,3.0,2.0,3.0,2.75,Average
178,"I have completed my Civil Engineering degree and I have basic knowledge of R programming. I am a cooperative person and I am always ready to learn new things. I believe I can adjust quickly to your work environment and contribute to the team in whatever way I can, even though I don't have much practical experience yet.",3.0,2.0,2.0,3.0,2.5,Average
179,"I have completed my Data Science degree and I have basic knowledge of Google Analytics. I am an obedient person and I am always ready to learn new things. I believe I can adjust quickly to your work environment and contribute to the team in whatever way I can, even though I don't have much practical experience yet.",3.0,2.0,2.0,3.0,2.5,Average
180,"I am switching my career from retail store manager to Network Administrator and I have started learning HTML and CSS on my own over the last few months. I know it will take some time for me to catch up, but I am humble and willing to put in the extra effort needed to pick up the required skills for this job.",2.0,3.0,2.0,3.0,2.4,Average
181,"I am switching my career from government clerk to Mechanical Design Engineer and I have started learning MATLAB on my own over the last few months. I know it will take some time for me to catch up, but I am disciplined and willing to put in the extra effort needed to pick up the required skills for this job.",3.0,3.0,2.0,2.0,2.6,Average
182,"I have around 5 years of experience as a Marketing Executive, where I mainly handled tasks related to SolidWorks. I am comfortable working in a team and I try to meet my deadlines without much trouble. I feel my experience so far makes me a reasonable fit for this position, even though there is still a lot for me to learn.",2.0,2.0,3.0,3.0,2.4,Average
183,"I have around 2.5 years of experience as an Accounts Executive, where I mainly handled tasks related to Photoshop. I am comfortable working in a team and I try to meet my deadlines without much trouble. I feel my experience so far makes me a reasonable fit for this position, even though there is still a lot for me to learn.",2.0,2.0,3.0,3.0,2.4,Average
184,"I am switching my career from school teacher to Digital Marketing Specialist and I have started learning SQL on my own over the last few months. I know it will take some time for me to catch up, but I am dedicated and willing to put in the extra effort needed to pick up the required skills for this job.",2.0,3.0,3.0,2.0,2.5,Average
185,"I have around 1 years of experience as a Sales Executive, where I mainly handled tasks related to Zoho CRM. I am comfortable working in a team and I try to meet my deadlines without much trouble. I feel my experience so far makes me a reasonable fit for this position, even though there is still a lot for me to learn.",2.0,3.0,3.0,2.0,2.5,Average
186,"I am switching my career from school teacher to Digital Marketing Specialist and I have started learning MATLAB on my own over the last few months. I know it will take some time for me to catch up, but I am diligent and willing to put in the extra effort needed to pick up the required skills for this job.",2.0,3.0,3.0,3.0,2.65,Average
187,"I have completed my Commerce degree and I have basic knowledge of Salesforce. I am a calm person and I am always ready to learn new things. I believe I can adjust quickly to your work environment and contribute to the team in whatever way I can, even though I don't have much practical experience yet.",2.0,3.0,3.0,3.0,2.65,Average
188,"I am switching my career from government clerk to Data Analyst and I have started learning Tableau on my own over the last few months. I know it will take some time for me to catch up, but I am respectful and willing to put in the extra effort needed to pick up the required skills for this job.",2.0,3.0,2.0,2.0,2.25,Average
189,"I have around 2.5 years of experience as a Financial Analyst, where I mainly handled tasks related to C++. I am comfortable working in a team and I try to meet my deadlines without much trouble. I feel my experience so far makes me a reasonable fit for this position, even though there is still a lot for me to learn.",3.0,3.0,2.0,2.0,2.6,Average
190,"I am switching my career from school teacher to QA Engineer and I have started learning QGIS on my own over the last few months. I know it will take some time for me to catch up, but I am punctual and willing to put in the extra effort needed to pick up the required skills for this job.",2.0,3.0,2.0,3.0,2.4,Average
