id,answer,content_score,relevance_score,vocabulary_score,structure_score,overall_score,label
411,My name is Abhinav Mishra. I completed B.Tech in Computer Science last year. I know C++ and have done one project on student records system. I am looking for a fresher software job.,2,3,3,2,2.5,Average
412,I am Lalitha Reddy. I did my MBA in HR from a private college. I have done a two month internship in a recruitment firm. I want to work in human resources.,2,3,3,2,2.5,Average
413,My name is Farhan Sheikh. I studied Electronics and Communication. I know embedded C basics and have done a small Arduino project. I want to work in embedded systems.,2,3,3,2,2.5,Average
414,I am Swati Kulkarni. I completed BCA from Pune. I know PHP and MySQL and have made a basic blog website. I want to work as a junior web developer.,2,3,3,2,2.5,Average
415,My name is Rohit Singhania. I did B.Tech in Electrical Engineering. I have knowledge of basic circuit design and completed a project on automatic street light. I want to work in power sector.,2,3,3,2,2.5,Average
416,I am Manisha Tripathi. I completed B.Com with Computer Applications. I know MS Office and basic Tally. I did a small internship in a local firm. I want to work in office administration.,2,3,3,2,2.5,Average
417,My name is Sudhir Patil. I have done diploma in Mechanical Engineering. I know AutoCAD and basic machining. I want to work in production or maintenance department.,2,3,3,2,2.5,Average
418,I am Komal Sharma. I studied Computer Science in graduation. I know Java basics and have done a project on quiz application. I am looking for an entry level IT job.,2,3,3,2,2.5,Average
419,My name is Vicky Yadav. I completed B.Tech this year. I have knowledge of Python and have done one machine learning tutorial project. I want to get into data science.,2,3,3,2,2.5,Average
420,I am Shabana Khan. I did my graduation in Commerce. I know Excel and basic accounting. I want to work in finance or banking sector as a fresher.,2,3,3,2,2.5,Average
421,My name is Nitin Dubey. I completed diploma in Civil Engineering. I have done site visits during training and know AutoCAD. I want to work on construction sites.,2,3,3,2,2.5,Average
422,I am Anjana Pillai. I did BSc in Biotechnology. I have lab skills in basic microbiology techniques. I completed one project on water quality testing. I want to work in pharma or food testing.,2,3,3,2,2.5,Average
423,My name is Rajan Mehta. I completed B.Tech in Computer Science. I know C and Java and have done two academic projects. I want to work in software development.,3,3,3,2,2.85,Average
424,I am Trupti Gaikwad. I did BBA from Nashik. I have done internship in a small marketing agency. I helped in making social media posts. I want to work in digital marketing.,2,3,3,2,2.5,Average
425,My name is Anil Soni. I have done B.Sc in Physics. I have some knowledge of electronics and have done lab experiments. I want to work as a lab assistant or technical support person.,2,3,3,2,2.5,Average
426,I am Deepti Saxena. I completed MCA last year. I know C# basics and have done one project on student management system. I am looking for a developer role.,2,3,3,2,2.5,Average
427,My name is Saurav Biswas. I did Mechanical Engineering from a state college. I know engineering drawing and have done a small project on heat exchanger. I want to work in design.,2,3,3,2,2.5,Average
428,I am Varsha Nayak. I completed B.Com and know Tally and Excel reasonably well. I have done a three month internship at a CA office. I want to work in taxation or accounts.,2,3,3,2,2.5,Average
429,My name is Dharmesh Patel. I studied Information Technology. I know JavaScript basics and have made a simple to-do list app. I want to become a frontend developer.,2,3,3,2,2.5,Average
430,I am Rashmi Kumari. I did BSc Nursing and have done hospital internship for six months. I have practical knowledge of patient care. I want to work in a hospital.,2,3,3,2,2.5,Average
431,My name is Tarun Bose. I completed B.Tech in Electronics. I know MATLAB basics and have done a project on signal processing. I want to work in telecom or signal processing field.,2,3,3,2,2.5,Average
432,I am Priya Malhotra. I did my MBA in Operations. I have knowledge of supply chain basics and have done a project on inventory management. I want to work in operations.,2,3,3,2,2.5,Average
433,My name is Sanjay Lokhande. I completed B.Tech in Computer Science. I have worked on Python and done one web scraping project. I want to work in automation or data roles.,3,3,3,2,2.85,Average
434,I am Reena Iyer. I did B.Sc in Mathematics and then learned SQL from YouTube. I have basic knowledge of databases. I want to enter data analytics.,2,3,3,2,2.5,Average
435,My name is Krunal Shah. I have done diploma in Electrical Engineering. I know basic wiring and panel installation work. I have one year of field experience. I want to grow in electrical maintenance.,2,3,3,2,2.5,Average
436,I am Kavita Rathore. I completed B.Ed and have taught school students for one year. I know subject knowledge in science and maths. I want to continue in teaching profession.,2,3,3,2,2.5,Average
437,My name is Pavan Reddy. I did B.Tech in IT. I know Python and have completed a basic Flask web application project. I want to work as a backend developer.,3,3,3,2,2.85,Average
438,I am Mamta Singh. I completed graduation in Commerce and have knowledge of GST and basic taxation. I have done three months internship in accounts. I want to work in finance.,2,3,3,2,2.5,Average
439,My name is Siddesh Kamat. I studied Civil Engineering from a Goa based college. I have done two site visits during academic training and have basic AutoCAD knowledge. I want to work in construction management.,2,3,3,2,2.5,Average
440,I am Jaya Krishnan. I did my B.Sc in Computer Science. I know Java and have done a project on online quiz. I want to join an IT company as a fresher.,2,3,3,2,2.5,Average
441,My name is Himanshu Jain. I completed B.Tech in Mechanical. I have some SolidWorks experience and have done a project on robotic arm design. I want to work in design or automation.,3,3,3,2,2.85,Average
442,I am Poonam Dubey. I did MBA in Marketing. I interned at an advertising agency for two months. I helped with content and campaign tracking. I want to work in digital or brand marketing.,2,3,3,2,2.5,Average
443,My name is Rohan Tiwari. I studied Electronics and have basic PCB design knowledge. I have done a small project on temperature sensor circuit. I want to work in hardware design.,2,3,3,2,2.5,Average
444,"I am Asha Menon. I completed BCA and know C, Java, and basic web development. I have done one project on hospital management system. I want to join as a junior developer.",2,3,3,2,2.5,Average
445,My name is Vikash Kumar. I have done B.Sc in IT from Patna University. I know PHP and MySQL. I made a simple contact form website. I want to get into web development.,2,3,3,2,2.5,Average
446,I am Supriya More. I completed B.Tech in Computer Science. I have done a project in data structures and know C and C++. I am preparing for placement and want a developer role.,2,3,3,2,2.5,Average
447,My name is Anand Pillai. I did my MBA in Systems. I have basic knowledge of ERP systems and have done a project on SAP basics. I want to work in IT or ERP implementation.,2,3,3,2,2.5,Average
448,I am Neelam Verma. I did B.Sc Chemistry and want to work in quality control. I have done lab internship in a pharma company for one month. I know basic analytical techniques.,2,3,3,2,2.5,Average
449,My name is Gaurav Tiwari. I completed B.Tech in CSE. I know programming basics in Python and C. I have done one college mini project. I am looking for an IT job.,2,3,3,2,2.5,Average
450,I am Smita Patankar. I have done BBA and know basic marketing concepts. I did a summer internship in a retail store. I want to work in sales or customer service.,2,3,3,2,2.5,Average
451,My name is Aditya Nair. I completed engineering in Electronics. I have basic VHDL knowledge and have done a project on digital circuit simulation. I want to work in VLSI or chip design.,2,3,3,2,2.5,Average
452,I am Kaveri Deshpande. I did BSc IT and then completed a short course in testing. I know manual testing basics. I want to work as a software tester.,2,3,3,2,2.5,Average
453,My name is Mukesh Chaturvedi. I completed MCA and have worked on Java web development for six months in a small firm. I know Spring basics. I want a better opportunity.,3,3,3,2,2.85,Average
454,I am Preethi Suresh. I did B.Sc Maths and then a diploma in data analytics. I know Excel and some R basics. I want to work in data entry or junior analyst role.,2,3,3,2,2.5,Average
455,My name is Vinod Sawant. I have done diploma in Civil and worked as a helper on construction site for one year. I know basic surveying. I want a site supervisor role.,2,3,3,2,2.5,Average
456,I am Sonal Joshi. I completed B.Tech in IT. I know JavaScript basics and have made a small quiz website. I am looking for a frontend developer internship or fresher role.,2,3,3,2,2.5,Average
457,My name is Ravindra Shinde. I studied Mechanical and know CNC basics from my college lab. I did a short internship at a manufacturing unit. I want to work in production.,2,3,3,2,2.5,Average
458,I am Divya Rao. I completed MBA in HR. I have learned recruitment basics and have done an internship in HR department. I want to work in talent acquisition.,2,3,3,2,2.5,Average
459,My name is Suresh Baviskar. I did BCA and then worked as data entry operator for eight months. I know Excel and basic databases. I want to move to a more technical profile.,2,3,3,2,2.5,Average
460,I am Ashwini Kamble. I completed B.Sc in Zoology and want to work in environmental testing or quality labs. I have some lab experience from college. I know basic lab safety protocols.,2,3,3,2,2.5,Average
461,My name is Dhiraj Pawar. I completed B.Tech in Computer Science. I know Python and SQL and have done a simple data visualization project using matplotlib. I want to get into analytics.,3,3,3,2,2.85,Average
462,I am Kanchan Yadav. I did my graduation in Commerce and have completed a short term course in GST filing. I want to work in taxation or accounting.,2,3,3,2,2.5,Average
463,My name is Sachin Bhosale. I have done B.Tech in Electronics. I have knowledge of microcontrollers and have done a project on 8051. I want to work in embedded domain.,2,3,3,2,2.5,Average
464,I am Rajani Kadam. I did BBA with marketing specialization. I interned in a small agency and helped with SEO content writing. I want to work in content or digital marketing.,2,3,3,2,2.5,Average
465,My name is Rahul Bansode. I completed diploma in Computer Science. I know HTML and basic Python. I have made one webpage project. I want to join IT field.,2,3,3,2,2.5,Average
466,I am Sangita Kulkarni. I studied BSc in Computer Science. I know Java and have done two academic projects. I want to join a software company as a fresher developer.,2,3,3,2,2.5,Average
467,My name is Tejas Marathe. I did B.Tech in Mechanical. I know AutoCAD and SolidWorks basics. I have done a project on machine component design. I want to work in design or manufacturing.,2,3,3,2,2.5,Average
468,I am Mrudula Joshi. I completed MCA from Pune. I know PHP and have done an e-commerce project. I am looking for a backend developer role.,3,3,3,2,2.85,Average
469,My name is Pravin Salve. I have done BSc IT. I know networking basics and have CCNA foundation knowledge. I want to work in IT infrastructure.,2,3,3,2,2.5,Average
470,I am Bharati Shinde. I completed B.Com and then did a short term course in stock market. I want to work in broking or financial services industry.,2,3,3,2,2.5,Average
471,My name is Amol Deshmukh. I completed B.Tech in Civil. I know AutoCAD and have worked on two academic structural design projects. I am looking for a junior site engineer role.,2,3,3,2,2.5,Average
472,I am Shraddha Patil. I did my graduation in IT and then worked as a tester for five months in a small startup. I know manual testing and some SQL. I want to grow in QA.,2,3,3,2,2.5,Average
473,My name is Yogesh Gaikwad. I completed B.Tech in CSE. I have knowledge of DBMS and have done a project on hospital database. I want to work in database or backend role.,2,3,3,2,2.5,Average
474,I am Aparna Hegde. I did BSc in Chemistry and then worked in a quality lab for one year. I know basic HPLC and titration. I want to continue in QC or lab analysis.,2,3,3,2,2.5,Average
475,My name is Kunal Jagtap. I have done diploma in Electrical and worked in industrial wiring for two years. I know basic PLC and panel work. I want to grow in automation.,2,3,3,2,2.5,Average
476,I am Snehal Nikam. I completed BBA and did an internship at a logistics company. I helped in tracking shipments and coordinating with vendors. I want to work in supply chain.,2,3,3,2,2.5,Average
477,My name is Vaibhav Mohite. I studied Computer Science. I know basics of Android development and have made one simple app for notes. I want to work in mobile development.,2,3,3,2,2.5,Average
478,I am Priyanka Desai. I did B.Sc IT. I know SQL and have done a basic database project for college. I want to work in data or backend role.,2,3,3,2,2.5,Average
479,My name is Shailesh Waghmare. I completed BE in Mechanical. I have knowledge of manufacturing processes and done a project on CNC programming. I want to work in production.,3,3,3,2,2.85,Average
480,I am Rupali Mane. I completed graduation and a short term course in digital marketing. I know basic SEO and social media posting. I want to work in online marketing.,2,3,3,2,2.5,Average
481,My name is Abhijit Chavan. I did B.Tech in Electronics and have basic knowledge of signal processing. I completed a project on FM radio receiver circuit. I want to work in communication industry.,2,3,3,2,2.5,Average
482,I am Vidya Nair. I completed BSc in Computer Applications. I know Java and have done one project on library system. I want to join a company as a fresher.,2,3,3,2,2.5,Average
483,My name is Sandesh Kale. I have done MCA and know .NET framework basics. I have done one web project using ASP.NET. I want to work as a .NET developer.,2,3,3,2,2.5,Average
484,I am Archana Bhor. I did B.Sc in Microbiology. I have worked in a diagnostic lab for four months. I know basic lab procedures. I want to continue in clinical or pharma field.,2,3,3,2,2.5,Average
485,My name is Yogendra Pawar. I completed diploma in Civil and worked at a construction site for one year doing measurements and basic supervision. I want to become a site engineer.,2,3,3,2,2.5,Average
486,I am Madhura Kulkarni. I did B.Com and have completed tally prime course. I have done accounts work in a small shop for six months. I want a formal accounting job.,2,3,3,2,2.5,Average
487,My name is Pratik Shinde. I studied Information Technology. I know React basics and have made a simple weather app using an API. I want to work as a frontend developer.,3,3,3,2,2.85,Average
488,I am Gauri Joshi. I completed BSc Nursing and did one year hospital internship. I have experience in patient vitals monitoring and medication administration. I want to work in ICU or general ward.,2,3,3,2,2.5,Average
489,My name is Dhananjay Wagh. I have done B.Tech in IT. I know PHP and MySQL and have built one college project website. I want to work in web development.,2,3,3,2,2.5,Average
490,I am Sujata More. I did graduation in Arts and then completed a BPO training course. I have basic English communication skills. I want to work in customer support.,2,3,3,2,2.5,Average
491,My name is Viraj Kulkarni. I completed B.Tech in CSE. I know data structures and algorithms basics. I have done two mini projects. I am preparing for placements and want a developer role.,2,3,3,2,2.5,Average
492,I am Sonam Rathod. I did BBA and have basic marketing knowledge. I did a campus project on brand awareness survey. I want to work in marketing research.,2,3,3,2,2.5,Average
493,My name is Prasad Borkar. I completed BE in Mechanical. I have knowledge of welding and fabrication processes. I have done an industrial visit at a steel plant. I want to work in fabrication industry.,2,3,3,2,2.5,Average
494,I am Prachi Pawar. I studied BSc IT and know Python basics. I have done one small project on automation script. I want to explore DevOps or automation testing.,2,3,3,2,2.5,Average
495,My name is Sagar Jadhav. I have done diploma in Electronics and worked in a repair shop for one year. I know basic troubleshooting of electronics. I want a technician role in a company.,2,3,3,2,2.5,Average
496,I am Pooja Thakur. I completed BCA and did a two month summer training on Java. I have made a simple banking project. I want to work as a junior developer.,2,3,3,2,2.5,Average
497,My name is Sandeep Nimbalkar. I did B.Tech in Civil. I know structural design basics and have done a project on load calculation for a residential building. I want to enter consultancy work.,2,3,3,2,2.5,Average
498,I am Roopa Naik. I completed B.Sc in IT and have basic SQL knowledge. I have done a project on student database. I want to work in data entry or junior database role.,2,3,3,2,2.5,Average
499,My name is Nagesh Kamble. I completed MCA and have worked on .NET for seven months in a training institute. I know C# basics. I want a developer job in a product company.,3,3,3,2,2.85,Average
500,I am Aditi Sawant. I did B.Tech in Computer Science. I know machine learning basics from online courses. I have done a small project on linear regression. I want to explore AI roles.,2,3,3,2,2.5,Average
501,My name is Rahul Landge. I completed B.Tech in Electrical. I have knowledge of power electronics and have done a project on inverter design. I want to work in power systems.,2,3,3,2,2.5,Average
502,I am Tejashri Kadam. I did B.Sc in Computer Science. I know HTML and CSS and have built a simple static website. I want to work as a web designer or developer.,2,3,3,2,2.5,Average
503,My name is Nilesh Bhosale. I completed diploma in Mechanical and have worked at a garage for two years doing vehicle servicing. I want a technician or maintenance role in industry.,2,3,3,2,2.5,Average
504,I am Monali Patil. I did graduation in Commerce and completed an Infosys campus certification in Python. I have basic programming knowledge. I want to enter IT field.,2,3,3,2,2.5,Average
